City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Kulpahar,IN,2021-03-04 06:14:08,25.3167,79.65,91.36,11,0,2.93
592,Chapais,CA,2021-03-04 06:14:09,49.7834,-74.8492,-9.4,70,1,12.66
593,Yarada,IN,2021-03-04 06:14:10,17.65,83.2667,93.2,24,0,6.91
594,Gazanjyk,TM,2021-03-04 06:14:11,39.2446,55.5154,48.67,69,93,15.59
595,Vrangel,RU,2021-03-04 06:14:12,42.7297,133.0839,38.3,85,6,6.4
596,Gashua,NG,2021-03-04 06:14:13,12.871,11.0482,68.63,22,45,10.49
597,Corn Island,NI,2021-03-04 06:14:14,12.1694,-83.0418,78.73,78,43,14.52
598,Coruripe,BR,2021-03-04 06:14:16,-10.1256,-36.1756,76.24,83,1,5.64
599,Ferkessedougou,CI,2021-03-04 06:14:17,9.6,-5.2,74.32,62,1,3.8
600,Vestmannaeyjar,IS,2021-03-04 06:14:18,63.4427,-20.2734,39.45,78,93,10.96
601,Marfino,RU,2021-03-04 06:14:19,55.7028,37.3822,35.01,86,75,17.9
602,Santa Cruz,BO,2021-03-04 06:11:50,-17.8,-63.1667,71.6,94,75,6.91
603,Porto Novo,BJ,2021-03-04 06:14:21,6.4965,2.6036,79.59,89,48,6.78
604,Bhimunipatnam,IN,2021-03-04 06:14:23,17.8833,83.4333,93.2,24,0,6.91
